y	x1	x2	x3	x4
74.5054897273496	9.85764862148769	3.99516562049698	7.34178983848407	Ön Lisans
53.3084088717972	7.91139604718798	2.78599279689345	6.91438476088867	Ön Lisans
58.2875049180623	8.24860722041602	3.55614887911928	6.9853004913256	Ön Lisans
46.0926192037101	7.0736428496958	2.51491774965151	6.45296219885929	Ön Lisans
52.7226942231127	7.85875292178	2.58038997748256	6.79346040301212	Ön Lisans
70.1805201574859	9.69690157274883	4.61687145455688	8.4863728062384	Ön Lisans
59.3401647029235	8.55775192035241	2.45809578974813	6.82137489017972	Ön Lisans
56.9818096034282	8.72792579292437	3.47428871677841	8.63306163319933	Ön Lisans
59.4367060391862	8.5721267327462	2.43408886157773	6.81913615184205	Ön Lisans
48.3383260660271	7.45970922823358	3.00667535639397	7.21155840442789	Ön Lisans
46.689149448676	7.58554198408389	4.21770872051924	8.87317459884585	Ön Lisans
63.275507534104	8.74216427563439	2.48953302900858	6.27758890312997	Ön Lisans
59.1336655678641	8.47949199033839	2.43119770261641	6.64240155674397	Ön Lisans
47.300720504536	7.44516985260525	2.77496939358221	7.30266097206072	Ön Lisans
84.2136530304615	10.9632446601382	5.26970642698975	8.71896055728412	Ön Lisans
65.9900386403832	9.55310806534608	4.84047191183851	8.83423269175266	Ön Lisans
51.6033673329892	7.32627828113183	1.44621727259361	4.36028674217792	Ön Lisans
53.3061669776945	8.34429685306143	3.36403615291854	7.95033778117777	Ön Lisans
66.5977699317452	9.31025029551808	4.50439548783299	7.74642522795303	Ön Lisans
39.7763335281451	6.56816593456192	2.01806079788842	5.96073267286006	Ön Lisans
60.063172228181	8.66732282859769	3.68249405272148	7.19064105641876	Ön Lisans
59.4128790589224	9.03086525291318	4.08477350640287	8.66712885793886	Ön Lisans
59.3575312591952	8.19128405326424	2.54624669609798	5.31235430493494	Ön Lisans
61.6393676555927	8.68626650732577	3.49451047795755	6.68286402055297	Ön Lisans
45.9714968419225	7.21211965307764	2.45967421247424	6.26659221627586	Ön Lisans
51.3534815253426	7.87877951411486	3.43609489172273	7.25427982617083	Ön Lisans
43.7918114672351	7.63785229821015	1.98672760593672	7.71398932639752	Lisans
55.0456627232611	8.41722599316186	4.42843419989685	8.39918951381547	Lisans
59.3837421849569	8.61000483038614	3.46470833515481	7.07219408703628	Lisans
45.5833885140389	7.04325031808945	2.06819529257842	5.65471315527894	Lisans
67.9828871383045	9.62144580026128	4.07815275530985	7.96496633736319	Lisans
28.8036820775528	5.67904596089727	0.914272177533598	5.92475864674301	Lisans
32.9838095267359	6.06261987590519	1.83569905435384	6.39756848855009	Lisans
50.606891790005	7.83080139664778	2.62735649618681	6.78033493869466	Lisans
62.6802481704167	8.9739408694885	3.18946768086467	7.00080209694386	Lisans
45.6585772035566	7.32619985455856	2.20758499870128	6.49171842583071	Lisans
55.1788456813411	8.21710469384595	3.8929291608017	7.43553079965324	Lisans
43.4727714562306	7.14105678528343	3.05457428527285	7.18193830879111	Lisans
56.5871708337357	8.87313652229625	4.8542939064363	9.54343629039568	Lisans
50.0714156513425	8.38689122645094	3.93274092980816	9.37020749857935	Lisans
47.45890596063	7.34845838597814	3.38328926792697	6.85548041619602	Lisans
63.4800382350945	9.20132064364135	4.65341096675319	8.40363952469728	Lisans
64.82919406505	9.16641090591858	4.30853846011456	7.69669637627545	Lisans
72.6227612996987	9.83372271102269	5.66954382603924	8.35698059629232	Lisans
42.1942884075664	6.97483681898531	1.90648992915086	6.30037399803802	Lisans
47.7680933118116	7.34984259343457	2.58020006234425	6.22275928120687	Lisans
49.033766121462	7.39291949659369	3.14155597409528	6.3704194698316	Lisans
41.5721003263969	7.0404875374704	2.17702651285423	6.8354019646048	Lisans
49.6671054306458	7.65494600787773	2.94228810412142	6.77228267604104	Lisans
57.3490132851262	8.12869318635133	3.224655137213	6.13775565817555	Lisans
49.8534925457519	7.90821775534846	3.93542584150566	8.10129629350324	Lisans
42.3426042026869	6.86120265167517	0.847935981055525	5.25015710340251	Lisans
49.4151289697867	7.7689331756645	3.22666845922693	7.34957166021209	Lisans
58.4562368730172	8.24818030563915	3.15649110797978	6.11722682156333	Lisans
47.5693788662077	7.55383314917454	2.12016870234525	6.52267795442002	Lisans
44.6442523467322	6.91218666152686	2.12794099211813	5.6030025392923	Lisans
48.1221754626257	7.81527093870621	2.28951385265262	7.19980820964605	Lisans
49.5444086962339	8.20842841087244	5.01937275756666	9.7885040568128	Lisans
44.7055921438866	7.5168464635737	2.48560114825976	7.46654719571677	Lisans
56.2842601031816	8.93013778300327	4.68243191784328	9.67050260267862	Lisans
41.4221183302735	7.08824174142358	2.53291427777506	7.25216501786018	Lisans
62.4569712458616	9.0874522464971	5.21446938430622	8.75097834858209	Lisans
42.5093400458791	6.60358749680942	1.46878387317931	4.92891078313118	Lisans
57.5916375235852	8.52673055706733	3.20237142042495	7.15951876936299	Lisans
55.3221163369415	7.85001774072712	2.5851320667894	5.50568038446121	Lisans
64.7129994635869	9.45493246088603	4.63176124888248	8.76757450255108	Lisans
50.3026609938139	7.38334827850086	3.21238193373555	6.04054486397375	Lisans
55.9546479384451	8.50212545379744	2.94316332180393	7.3703893419518	Lisans
66.5040412144726	9.65293857000594	5.48870064552012	9.41933732640788	Lisans
58.3818719993352	8.12479347978022	1.81744516414962	4.92453514441706	Lisans
34.0641522549843	6.37391169661837	1.70426895216083	6.82654508451616	Lisans
55.719321394896	8.46443033902785	3.7552766304991	7.87927035071763	Lisans
51.3640383847511	8.21489897462662	3.7484781685857	8.39740777166668	Lisans
57.7706101236411	8.47275810104004	3.26182992877626	6.9993522146525	Lisans
41.2375296173685	6.71191812000769	2.45805248291162	6.23920489107202	Lisans
42.5812507005924	6.9635424324328	1.58843428529508	5.94836900970615	Lisans
55.3342188542186	8.45954846033895	2.78611877336141	7.31832187292479	Lisans
48.5653873707667	7.52007364400982	2.66604625986919	6.5224689421742	Lisans
61.0819727064726	8.71244222662887	3.40321833930002	6.84882131841154	Lisans
45.5922126372583	7.21347538000925	0.972311880320762	5.38603429222205	Lisans
61.8546493173171	8.89085044476735	4.05444514447253	7.5720557419851	Lisans
58.1553705509289	8.41774288816688	1.70879569217042	5.72217909120771	Lisans
54.5603153633268	8.35551498974303	4.57275922219573	8.46369083321605	Lisans
38.8821818974542	6.77864625144873	3.00418667338884	7.46317071214176	Lisans
56.0382653602836	8.2156318202857	4.04331216346359	7.29497268400325	Lisans
37.3926631890459	6.73150966034363	2.08177692970808	7.10907590903282	Lisans
51.7576172106951	8.01666825106274	2.46895115088133	6.86715793087408	Lisans
55.0394442086412	8.37251066446417	2.55926551785468	7.00623568104652	Lisans
45.4597064932287	7.18099138081952	2.24284150489993	6.17750983647078	Lisans
41.0020475248138	6.89790594853054	2.45652122281823	6.8029506107819	Lisans
50.1944731700264	7.5141778517829	2.14841448700469	5.70945556814089	Lisans
44.675967615739	6.87708129732168	1.93423887595169	5.37028511149509	Lisans
40.3180396178965	6.55853695979227	1.66767639560284	5.54642492465202	Lisans
30.7257061056844	5.78160608021929	1.38715470870402	5.98136006663849	Lisans
59.4839348705644	8.63538695295293	5.01276363236349	8.17044138513983	Lisans
50.4118525738591	7.70353962430161	2.32521954298168	6.28295610898155	Lisans
40.6211419126751	6.80303881100244	2.12553772171057	6.4263619418294	Lisans
35.757230746476	6.57160959037224	2.3813123844407	7.35142670102129	Lisans
60.8043657182363	8.38341967781123	3.79721684706773	6.27269081468218	Lisans
62.4752931094209	9.00147676815062	4.27094095969477	7.85788013372846	Lisans
62.9522596799385	9.08067696804467	4.80042049932202	8.30907280981274	Lisans
58.8272802961036	8.78291362585363	2.12166959314446	6.822378719807	Lisans
45.6895399749123	7.27330199778634	2.52936315195676	6.55806504875264	Lisans
